what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1318984715424
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1318984715852
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1318984715853
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1318984715853
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1318984715890
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1318984715914
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1318984715931
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1318984715950
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1318984715952
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1318984715959
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1318984715959
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1318984715982
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1318984716026
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1318984716028
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1318984716029
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1318984716181
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1318984716208
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1318984716216
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1318984716326
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1318984716357
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1318984716454
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1318984716542
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1318984716589
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1318984716639
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1318984716639
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1318984716693
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1318984716802
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1318984716803
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1318984716804
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1318984716815
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1318984716817
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1318984716876
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1318984716946
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318984716987
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1318984717082
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318984717083
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1318984717121
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1318984717142
os,sysinfo,,,"win32",1318984717147
arch,sysinfo,,,"x86_64",1318984717147
ws,sysinfo,,,"win32",1318984717147
locale,sysinfo,,,"en_US",1318984717147
processors,sysinfo,,,"4",1318984717147
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318984717147
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1318984717147
java.specification.name,sysinfo,,,"Java Platform API Specification",1318984717147
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318984717147
java.specification.version,sysinfo,,,"1.6",1318984717147
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318984717147
java.version,sysinfo,,,"1.6.0_21",1318984717147
java.vm.info,sysinfo,,,"mixed mode",1318984717147
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1318984717147
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318984717147
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318984717147
java.vm.specification.version,sysinfo,,,"1.0",1318984717147
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318984717147
java.vm.version,sysinfo,,,"17.0-b17",1318984717147
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1318984717228
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1318984718267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984720186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984825406
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318984828226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984831664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984831847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984832578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984835101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984835320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984835810
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318984842206
closed,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318984842219
opened,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318984866213
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318984866266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1318984866268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984872272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984873811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984875528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1318984878279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984878618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984881316
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.TaskList",1318984886122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984889743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984890807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984892436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984893805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984895937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984918285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318984928452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318984941862
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318984946384
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318984950590
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1318984950634
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1318984951260
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1318984951303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1318984951399
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1318984951399
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318984955581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984961449
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1318984969831
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1318984970452
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1318984970633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984971784
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318984972048
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318984972183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1318984974286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318984975015
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1318984977089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984989228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318984993853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985002611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318985034479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318985040927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985046799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985046981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985047138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985047301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985047457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985047617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985047777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318985048035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318985064743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318985136971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1318985143782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318985159274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318985247894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318985254517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318985296239
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1318985302278
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1318985303048
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1318985303288
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1318985304531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985309123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985314363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318985340117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985343940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985350954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985361083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985362554
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318985362980
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1318985363541
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1318985364483
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1318985364512
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1318985364545
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1318985364641
